2013-10-09 13:16:29,009 [main] INFO  [org.radargun.Slave] Attempting to connect to master 127.0.0.1:2103
2013-10-09 13:16:29,015 [main] INFO  [org.radargun.Slave] Successfully established connection with master at: 127.0.0.1:2103
2013-10-09 13:16:29,127 [pool-1-thread-1] INFO  [org.radargun.config.AnnotatedHelper] Loading JARS from /home/smf/github/radargun/target/distribution/RadarGun-1.1.0-SNAPSHOT/lib/radargun-framework-1.1.0-SNAPSHOT.jar
2013-10-09 13:16:29,268 [pool-1-thread-1] INFO  [org.radargun.config.AnnotatedHelper] Loading JARS from /home/smf/github/radargun/target/distribution/RadarGun-1.1.0-SNAPSHOT/lib/radargun-framework-1.1.0-SNAPSHOT.jar
2013-10-09 13:16:29,615 [pool-1-thread-1] INFO  [org.radargun.Slave] Executing stage: DestroyWrapper {enforceMemoryThrashHold=true, exitBenchmarkOnSlaveFailure=false, heapDumpDir=null, memoryThreshold=95, runOnAllSlaves=true, slaves=null, useSmartClassLoading=true }
2013-10-09 13:16:29,615 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] Received destroy cache wrapper request from master...
2013-10-09 13:16:29,615 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] No cache wrapper deployed on this slave, nothing to do.
2013-10-09 13:16:29,616 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] Before executing clear, memory looks like this: Memory - free: 2,928,638 kb - max:4,906,688 kb- total:2,944,000 kb
2013-10-09 13:16:29,808 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] After executing cleanup, memory looks like this: Memory - free: 2,935,311 kb - max:4,906,688 kb- total:2,944,064 kb
2013-10-09 13:16:29,840 [pool-1-thread-1] INFO  [org.radargun.Slave] Finished stage: DestroyWrapper {enforceMemoryThrashHold=true, exitBenchmarkOnSlaveFailure=false, heapDumpDir=null, memoryThreshold=95, runOnAllSlaves=true, slaves=null, useSmartClassLoading=true }
2013-10-09 13:16:29,841 [main] INFO  [org.radargun.Slave] Ack successfully sent to the master
2013-10-09 13:16:29,903 [pool-1-thread-1] INFO  [org.radargun.Slave] Executing stage: StartCluster {config=hzl3-repl-sync.xml, delayAfterFirstSlaveStarts=5.000 secs, delayBetweenStartingSlaves=0.500 secs, exitBenchmarkOnSlaveFailure=true, expectNumSlaves=null, mayFailOn=null, reachable=null, runOnAllSlaves=false, slaves=null, staggerSlaveStartup=true, useSmartClassLoading=true, validateCluster=true }
2013-10-09 13:16:29,903 [pool-1-thread-1] INFO  [org.radargun.stages.StartClusterStage]  Startup staggering, starting 6 slaves. This is the slave with index 5. Sleeping for 7500 millis.
2013-10-09 13:16:37,404 [pool-1-thread-1] INFO  [org.radargun.stages.StartClusterStage] Ack master's StartCluster stage. Local address is: /127.0.0.1. This slave's index is: 5
2013-10-09 13:16:37,408 [pool-1-thread-1] INFO  [org.radargun.utils.ClassLoadHelper] Creating newInstance org.radargun.cachewrappers.Hazelcast3Wrapper with classloader java.net.URLClassLoader@6d4d203d
2013-10-09 13:16:37,421 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.Hazelcast3Wrapper] Creating cache with the following configuration: hzl3-repl-sync.xml
2013-10-09 13:16:37,922 [pool-1-thread-1] INFO  [com.hazelcast.system] [127.0.0.1]:5706 [dev] Hazelcast Community Edition 3.0.2 (20130906) starting at Address[127.0.0.1]:5706
2013-10-09 13:16:37,922 [pool-1-thread-1] INFO  [com.hazelcast.system] [127.0.0.1]:5706 [dev] Copyright (C) 2008-2013 Hazelcast.com
2013-10-09 13:16:37,931 [pool-1-thread-1] INFO  [com.hazelcast.instance.Node] [127.0.0.1]:5706 [dev] Creating MulticastJoiner
2013-10-09 13:16:37,936 [pool-1-thread-1] INFO  [com.hazelcast.core.LifecycleService] [127.0.0.1]:5706 [dev] Address[127.0.0.1]:5706 is STARTING
2013-10-09 13:16:43,159 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5706 [dev] Connecting to possible member: Address[127.0.0.1]:5703
2013-10-09 13:16:43,164 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5706 [dev] Connecting to possible member: Address[127.0.0.1]:5702
2013-10-09 13:16:43,165 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5706 [dev] Connecting to possible member: Address[127.0.0.1]:5701
2013-10-09 13:16:43,166 [hz._hzInstance_1_dev.cached.thread-3] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5706 [dev] Connecting to /127.0.0.1:5703, timeout: 0, bind-any: true
2013-10-09 13:16:43,166 [hz._hzInstance_1_dev.cached.thread-1] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5706 [dev] Connecting to /127.0.0.1:5701, timeout: 0, bind-any: true
2013-10-09 13:16:43,168 [hz._hzInstance_1_dev.cached.thread-2] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5706 [dev] Connecting to /127.0.0.1:5702, timeout: 0, bind-any: true
2013-10-09 13:16:43,192 [hz._hzInstance_1_dev.cached.thread-2] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5706 [dev] 35542 accepted socket connection from /127.0.0.1:5702
2013-10-09 13:16:43,192 [hz._hzInstance_1_dev.cached.thread-1] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5706 [dev] 38681 accepted socket connection from /127.0.0.1:5701
2013-10-09 13:16:43,192 [hz._hzInstance_1_dev.cached.thread-3] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5706 [dev] 49716 accepted socket connection from /127.0.0.1:5703
2013-10-09 13:16:49,899 [hz._hzInstance_1_dev.cached.thread-1] INFO  [com.hazelcast.cluster.ClusterService] [127.0.0.1]:5706 [dev] 

Members [6] {
	Member [127.0.0.1]:5701
	Member [127.0.0.1]:5702
	Member [127.0.0.1]:5704
	Member [127.0.0.1]:5705
	Member [127.0.0.1]:5706 this
	Member [127.0.0.1]:5703
}

2013-10-09 13:16:49,912 [hz._hzInstance_1_dev.cached.thread-5] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5706 [dev] Connecting to /127.0.0.1:5704, timeout: 0, bind-any: true
2013-10-09 13:16:49,914 [hz._hzInstance_1_dev.cached.thread-5] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5706 [dev] 33724 accepted socket connection from /127.0.0.1:5704
2013-10-09 13:16:49,915 [hz._hzInstance_1_dev.cached.thread-12] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5706 [dev] Connecting to /127.0.0.1:5705, timeout: 0, bind-any: true
2013-10-09 13:16:49,916 [hz._hzInstance_1_dev.cached.thread-12] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5706 [dev] 57798 accepted socket connection from /127.0.0.1:5705
2013-10-09 13:16:52,225 [pool-1-thread-1] INFO  [com.hazelcast.core.LifecycleService] [127.0.0.1]:5706 [dev] Address[127.0.0.1]:5706 is STARTED
2013-10-09 13:16:52,227 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.Hazelcast3Wrapper] Hazelcast configuration:Config{groupConfig=GroupConfig [name=dev, password=********], properties={hazelcast.logging.type=log4j}, networkConfig=NetworkConfig {publicAddress='null', port=5701, portCount=100, portAutoIncrement=true, join=JoinConfig{multicastConfig=MulticastConfig [enabled=true, multicastGroup=224.0.2.128, multicastPort=54327, multicastTimeToLive=32, multicastTimeoutSeconds=2, trustedInterfaces=[]], tcpIpConfig=TcpIpConfig [enabled=true, connectionTimeoutSeconds=5, members=[127.0.0.1], requiredMember=null], awsConfig=AwsConfig{enabled=false, region='us-east-1', securityGroupName='null', tagKey='null', tagValue='null', hostHeader='ec2.amazonaws.com', connectionTimeoutSeconds=5}}, interfaces=InterfacesConfig{enabled=false, interfaces=[]}, sslConfig=null, socketInterceptorConfig=null, symmetricEncryptionConfig=null}, mapConfigs={default=MapConfig{name='default', inMemoryFormat=BINARY', backupCount=5, asyncBackupCount=0, timeToLiveSeconds=0, maxIdleSeconds=0, evictionPolicy='NONE', evictionPercentage=0, maxSizeConfig=MaxSizeConfig{maxSizePolicy='PER_PARTITION', size=2147483647}, readBackupData=true, nearCacheConfig=null, mapStoreConfig=null, mergePolicyConfig='hz.ADD_NEW_ENTRY', wanReplicationRef=null, listenerConfigs=[], mapIndexConfigs=[], storageType=null}}, topicConfigs={}, queueConfigs={}, multiMapConfigs={}, executorConfigs={default=ExecutorConfig{name='default', poolSize=8, queueCapacity=2147483647}}, semaphoreConfigs={}, wanReplicationConfigs={}, listenerConfigs=[], partitionGroupConfig=PartitionGroupConfig{enabled=false, groupType=PER_MEMBER, memberGroupConfigs=[]}, managementCenterConfig=ManagementCenterConfig{enabled=false, url='null', updateInterval=5}, securityConfig=SecurityConfig{enabled=false, memberCredentialsConfig=CredentialsFactoryConfig{className='null', implementation=null, properties={}}, memberLoginModuleConfigs=[], clientLoginModuleConfigs=[], clientPolicyConfig=PermissionPolicyConfig{className='null', implementation=null, properties={}}, clientPermissionConfigs=[]}}
2013-10-09 13:16:52,227 [pool-1-thread-1] INFO  [org.radargun.stages.helpers.StartHelper] Number of members is the one expected: 6
2013-10-09 13:16:52,228 [pool-1-thread-1] INFO  [org.radargun.stages.StartClusterStage] Successfully started cache wrapper on slave 5: org.radargun.cachewrappers.Hazelcast3Wrapper@64b746cd
2013-10-09 13:16:52,234 [pool-1-thread-1] INFO  [org.radargun.Slave] Finished stage: StartCluster {config=hzl3-repl-sync.xml, delayAfterFirstSlaveStarts=5.000 secs, delayBetweenStartingSlaves=0.500 secs, exitBenchmarkOnSlaveFailure=true, expectNumSlaves=null, mayFailOn=null, reachable=null, runOnAllSlaves=false, slaves=null, staggerSlaveStartup=true, useSmartClassLoading=true, validateCluster=true }
2013-10-09 13:16:52,234 [main] INFO  [org.radargun.Slave] Ack successfully sent to the master
2013-10-09 13:16:52,947 [pool-1-thread-1] INFO  [org.radargun.Slave] Executing stage: ClusterValidation {exitBenchmarkOnSlaveFailure=false, partialReplication=false, replicationTimeSleep=2000, replicationTryCount=60, runOnAllSlaves=false, slaves=null, useSmartClassLoading=true }
2013-10-09 13:16:53,660 [pool-1-thread-1] INFO  [org.radargun.stages.ClusterValidationStage] Number of caches that replicated here is 4
2013-10-09 13:16:53,671 [pool-1-thread-1] INFO  [org.radargun.stages.ClusterValidationStage] Replication test failed, 1 tries so far. Sleeping for 2 seconds and trying again.
2013-10-09 13:16:55,673 [pool-1-thread-1] INFO  [org.radargun.stages.ClusterValidationStage] Number of caches that replicated here is 5
2013-10-09 13:16:55,674 [pool-1-thread-1] INFO  [org.radargun.stages.ClusterValidationStage] Replication test successfully passed. partialReplication? false, replicationCount = 5
2013-10-09 13:16:55,682 [pool-1-thread-1] INFO  [org.radargun.stages.ClusterValidationStage] Confirm phase successful.
