2013-10-02 18:47:19,200 [main] INFO  [org.radargun.Slave] Attempting to connect to master 127.0.0.1:2103
2013-10-02 18:47:19,206 [main] INFO  [org.radargun.Slave] Successfully established connection with master at: 127.0.0.1:2103
2013-10-02 18:47:20,362 [pool-1-thread-1] INFO  [org.radargun.config.AnnotatedHelper] Loading JARS from /home/smf/github/radargun/target/distribution/RadarGun-1.1.0-SNAPSHOT/lib/radargun-framework-1.1.0-SNAPSHOT.jar
2013-10-02 18:47:20,503 [pool-1-thread-1] INFO  [org.radargun.config.AnnotatedHelper] Loading JARS from /home/smf/github/radargun/target/distribution/RadarGun-1.1.0-SNAPSHOT/lib/radargun-framework-1.1.0-SNAPSHOT.jar
2013-10-02 18:47:20,847 [pool-1-thread-1] INFO  [org.radargun.Slave] Executing stage: DestroyWrapper {enforceMemoryThrashHold=true, exitBenchmarkOnSlaveFailure=false, heapDumpDir=null, memoryThreshold=95, runOnAllSlaves=true, slaves=null, useSmartClassLoading=true }
2013-10-02 18:47:20,847 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] Received destroy cache wrapper request from master...
2013-10-02 18:47:20,848 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] No cache wrapper deployed on this slave, nothing to do.
2013-10-02 18:47:20,848 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] Before executing clear, memory looks like this: Memory - free: 2,928,638 kb - max:4,906,688 kb- total:2,944,000 kb
2013-10-02 18:47:21,005 [pool-1-thread-1] INFO  [org.radargun.stages.DestroyWrapperStage] After executing cleanup, memory looks like this: Memory - free: 2,935,311 kb - max:4,906,688 kb- total:2,944,064 kb
2013-10-02 18:47:21,033 [pool-1-thread-1] INFO  [org.radargun.Slave] Finished stage: DestroyWrapper {enforceMemoryThrashHold=true, exitBenchmarkOnSlaveFailure=false, heapDumpDir=null, memoryThreshold=95, runOnAllSlaves=true, slaves=null, useSmartClassLoading=true }
2013-10-02 18:47:21,033 [main] INFO  [org.radargun.Slave] Ack successfully sent to the master
2013-10-02 18:47:21,097 [pool-1-thread-1] INFO  [org.radargun.Slave] Executing stage: StartCluster {config=hzl3-repl-sync.xml, delayAfterFirstSlaveStarts=5.000 secs, delayBetweenStartingSlaves=0.500 secs, exitBenchmarkOnSlaveFailure=true, expectNumSlaves=null, mayFailOn=null, reachable=null, runOnAllSlaves=false, slaves=null, staggerSlaveStartup=true, useSmartClassLoading=true, validateCluster=true }
2013-10-02 18:47:21,098 [pool-1-thread-1] INFO  [org.radargun.stages.StartClusterStage]  Startup staggering, starting 6 slaves. This is the slave with index 4. Sleeping for 7000 millis.
2013-10-02 18:47:28,099 [pool-1-thread-1] INFO  [org.radargun.stages.StartClusterStage] Ack master's StartCluster stage. Local address is: /127.0.0.1. This slave's index is: 4
2013-10-02 18:47:28,106 [pool-1-thread-1] INFO  [org.radargun.utils.ClassLoadHelper] Creating newInstance org.radargun.cachewrappers.Hazelcast3Wrapper with classloader java.net.URLClassLoader@616a37dc
2013-10-02 18:47:28,118 [pool-1-thread-1] INFO  [org.radargun.cachewrappers.Hazelcast3Wrapper] Creating cache with the following configuration: hzl3-repl-sync.xml
2013-10-02 18:47:28,619 [pool-1-thread-1] INFO  [com.hazelcast.system] [127.0.0.1]:5705 [dev] Hazelcast Community Edition 3.0.2 (20130906) starting at Address[127.0.0.1]:5705
2013-10-02 18:47:28,620 [pool-1-thread-1] INFO  [com.hazelcast.system] [127.0.0.1]:5705 [dev] Copyright (C) 2008-2013 Hazelcast.com
2013-10-02 18:47:28,631 [pool-1-thread-1] INFO  [com.hazelcast.instance.Node] [127.0.0.1]:5705 [dev] Creating MulticastJoiner
2013-10-02 18:47:28,636 [pool-1-thread-1] INFO  [com.hazelcast.core.LifecycleService] [127.0.0.1]:5705 [dev] Address[127.0.0.1]:5705 is STARTING
2013-10-02 18:47:33,255 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5705 [dev] Connecting to possible member: Address[127.0.0.1]:5703
2013-10-02 18:47:33,258 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5705 [dev] Connecting to possible member: Address[127.0.0.1]:5702
2013-10-02 18:47:33,258 [pool-1-thread-1] INFO  [com.hazelcast.cluster.TcpIpJoiner] [127.0.0.1]:5705 [dev] Connecting to possible member: Address[127.0.0.1]:5701
2013-10-02 18:47:33,261 [hz._hzInstance_1_dev.cached.thread-3] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5705 [dev] Connecting to /127.0.0.1:5703, timeout: 0, bind-any: true
2013-10-02 18:47:33,261 [hz._hzInstance_1_dev.cached.thread-2] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5705 [dev] Connecting to /127.0.0.1:5702, timeout: 0, bind-any: true
2013-10-02 18:47:33,261 [hz._hzInstance_1_dev.cached.thread-1] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5705 [dev] Connecting to /127.0.0.1:5701, timeout: 0, bind-any: true
2013-10-02 18:47:33,285 [hz._hzInstance_1_dev.cached.thread-1] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5705 [dev] 44912 accepted socket connection from /127.0.0.1:5701
2013-10-02 18:47:33,285 [hz._hzInstance_1_dev.cached.thread-2] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5705 [dev] 35790 accepted socket connection from /127.0.0.1:5702
2013-10-02 18:47:33,285 [hz._hzInstance_1_dev.cached.thread-3] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5705 [dev] 38959 accepted socket connection from /127.0.0.1:5703
2013-10-02 18:47:41,088 [hz._hzInstance_1_dev.cached.thread-1] INFO  [com.hazelcast.cluster.ClusterService] [127.0.0.1]:5705 [dev] 

Members [6] {
	Member [127.0.0.1]:5701
	Member [127.0.0.1]:5702
	Member [127.0.0.1]:5704
	Member [127.0.0.1]:5705 this
	Member [127.0.0.1]:5706
	Member [127.0.0.1]:5703
}

2013-10-02 18:47:41,102 [hz._hzInstance_1_dev.cached.thread-4] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5705 [dev] Connecting to /127.0.0.1:5704, timeout: 0, bind-any: true
2013-10-02 18:47:41,103 [hz._hzInstance_1_dev.IO.thread-Acceptor] INFO  [com.hazelcast.nio.SocketAcceptor] [127.0.0.1]:5705 [dev] Accepting socket connection from /127.0.0.1:39672
2013-10-02 18:47:41,103 [hz._hzInstance_1_dev.cached.thread-4] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5705 [dev] 55314 accepted socket connection from /127.0.0.1:5704
2013-10-02 18:47:41,103 [hz._hzInstance_1_dev.IO.thread-Acceptor] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5705 [dev] 5705 accepted socket connection from /127.0.0.1:39672
2013-10-02 18:47:41,105 [hz._hzInstance_1_dev.cached.thread-6] INFO  [com.hazelcast.nio.SocketConnector] [127.0.0.1]:5705 [dev] Connecting to /127.0.0.1:5706, timeout: 0, bind-any: true
2013-10-02 18:47:41,106 [hz._hzInstance_1_dev.cached.thread-6] INFO  [com.hazelcast.nio.TcpIpConnectionManager] [127.0.0.1]:5705 [dev] 56633 accepted socket connection from /127.0.0.1:5706
2013-10-02 18:47:43,323 [pool-1-thread-1] INFO  [com.hazelcast.core.LifecycleService] [127.0.0.1]:5705 [dev] Address[127.0.0.1]:5705 is STARTED
